CODUSU,NRO_HOGAR,PONDERA,Parentesco,Sexo,Edad,Estado_Civil,Cobertura_Medica,Sabe_leer,Lugar_Nac,NIVEL_ED,Trabajo,CAT_OCUP,CAT_INAC,Y
308952,1,1375,1,2,64,5,1,1,4,3,1,2,0,5510
308952,1,1375,8,1,58,5,4,1,3,6,3,0,1,5510
308952,1,1375,8,1,71,5,1,1,4,4,3,0,1,5510
309212,1,1276,1,1,56,2,1,1,2,2,1,3,0,3000
309212,1,1276,2,2,50,2,1,1,1,2,3,0,4,3000
309212,1,1276,3,2,13,5,1,1,1,1,3,0,3,3000
309212,1,1276,3,2,10,5,1,1,1,1,3,0,3,3000
214567,1,1411,1,1,68,2,1,1,2,1,1,3,0,1900
214567,1,1411,2,2,60,2,1,1,1,2,1,2,0,1900
160957,1,1604,1,1,54,2,1,1,1,2,1,3,0,3300
160957,1,1604,2,2,48,2,1,1,1,4,3,0,4,3300
160957,1,1604,3,2,7,5,1,1,1,1,4,0,3,3300
167377,1,1307,1,2,65,2,1,1,5,2,3,0,1,1700
167377,1,1307,2,1,73,2,1,1,5,2,3,0,1,1700
270671,1,1566,1,1,55,2,4,1,2,2,1,2,0,5100
270671,1,1566,2,2,48,2,4,1,1,2,1,2,0,5100
270671,1,1566,3,2,29,5,1,1,1,4,1,3,0,5100
270671,1,1566,3,2,19,5,4,1,1,4,1,3,0,5100
270671,1,1566,5,2,5,5,1,2,1,1,4,0,5,5100
259517,1,1566,1,1,32,2,1,1,1,4,1,3,0,4000
259517,1,1566,2,2,27,2,1,1,2,4,3,0,4,4000
280823,1,1510,1,2,75,2,1,1,2,1,3,0,1,1560
280823,1,1510,2,1,66,2,1,1,5,2,3,0,1,1560
280823,1,1510,3,1,40,5,4,1,1,2,3,0,6,1560
281396,1,1411,1,1,57,2,4,1,1,1,2,3,0,2550
281396,1,1411,2,2,55,2,4,1,3,7,1,3,0,2550
281396,1,1411,4,2,26,2,4,1,1,1,3,0,4,2550
281396,1,1411,3,1,27,2,4,1,1,2,1,3,0,2550
281396,1,1411,5,1,-1,5,4,3,1,7,4,0,5,2550
242185,1,1871,1,1,35,1,1,1,1,5,1,3,0,4800
242185,1,1871,2,2,35,1,1,1,1,5,3,0,3,4800
242185,1,1871,3,1,15,5,1,1,1,3,3,0,3,4800
267878,1,1420,1,2,53,2,1,1,3,2,3,0,4,1200
267878,1,1420,2,1,58,2,1,1,3,2,1,3,0,1200
267878,1,1420,3,2,23,5,4,1,2,3,2,3,0,1200
180903,1,1599,1,1,57,2,1,1,1,2,1,3,0,6600
180903,1,1599,2,2,46,2,1,1,3,1,3,0,4,6600
180903,1,1599,3,2,21,5,1,1,1,6,1,3,0,6600
197487,1,1522,1,1,19,5,4,1,1,4,1,3,0,1400
174867,1,1667,1,1,38,1,4,1,1,2,1,3,0,2780
174867,1,1667,2,2,32,1,4,1,1,2,1,3,0,2780
174867,1,1667,3,2,15,5,4,1,1,1,3,0,3,2780
174867,1,1667,3,1,14,5,4,1,1,3,3,0,3,2780
174867,1,1667,3,2,6,5,4,2,1,1,4,0,3,2780
185783,1,1839,1,1,30,2,1,1,1,5,1,2,0,6200
185783,1,1839,2,2,36,2,1,1,1,6,1,3,0,6200
185783,1,1839,3,1,3,5,1,2,1,7,4,0,5,6200
202534,1,1494,1,1,58,2,4,1,1,4,1,2,0,2030
202534,1,1494,2,2,52,2,4,1,3,2,1,3,0,2030
202534,1,1494,3,1,17,5,4,1,1,3,3,0,3,2030
280343,1,1335,1,1,58,2,4,1,4,3,3,0,2,1900
280343,1,1335,2,2,50,2,4,1,4,2,3,0,4,1900
280343,1,1335,3,2,29,5,4,1,4,4,1,3,0,1900
280343,1,1335,3,1,23,5,4,1,1,5,3,0,3,1900
280343,1,1335,3,2,16,5,4,1,1,3,3,0,3,1900
300641,1,1412,1,2,50,4,4,1,1,1,1,2,0,900
300641,1,1412,10,1,11,5,4,1,1,1,3,0,3,900
300641,1,1412,10,2,8,5,4,1,1,1,4,0,3,900
300641,1,1412,10,2,13,5,4,1,1,1,3,0,3,900
301732,1,1776,1,1,45,1,1,1,3,2,1,3,0,3900
301732,1,1776,2,2,46,1,1,1,3,2,1,2,0,3900
301732,1,1776,7,2,82,4,1,1,3,2,3,0,1,3900
301732,1,1776,3,1,24,5,4,1,1,3,2,3,0,3900
301732,1,1776,3,2,7,5,1,1,1,1,4,0,3,3900
305508,1,1737,1,1,37,1,4,1,1,3,1,3,0,4600
305508,1,1737,2,2,35,1,4,1,1,2,1,3,0,4600
305508,1,1737,3,2,19,1,4,1,1,4,1,3,0,4600
305508,1,1737,5,2,1,5,4,3,1,7,4,0,5,4600
305508,1,1737,5,1,-1,5,4,3,1,7,4,0,5,4600
305508,1,1737,4,1,20,1,4,1,1,3,1,3,0,4600
305508,1,1737,3,2,13,5,4,1,1,3,3,0,3,4600
303759,1,1763,1,1,54,2,1,1,3,2,1,3,0,5500
303759,1,1763,2,2,48,2,1,1,3,3,3,0,4,5500
303759,1,1763,3,1,25,5,4,1,1,3,1,3,0,5500
303759,1,1763,3,2,23,5,1,1,1,5,1,3,0,5500
301854,1,1635,1,2,51,3,4,1,1,1,1,2,0,400
304918,1,1852,1,2,32,1,1,1,1,4,1,3,0,6500
304918,1,1852,2,1,30,1,1,1,1,2,1,3,0,6500
304918,1,1852,3,2,11,5,1,1,1,1,3,0,3,6500
304918,1,1852,3,2,5,5,1,2,1,7,4,0,5,6500
306460,1,1539,1,2,45,1,4,1,3,1,2,0,0,610
306460,1,1539,2,1,52,1,4,1,1,2,1,3,0,610
306460,1,1539,3,1,18,5,4,1,1,1,2,2,0,610
306460,1,1539,3,2,16,5,4,1,1,3,3,0,3,610
306460,1,1539,3,2,14,5,4,1,1,1,3,0,3,610
306460,1,1539,3,2,13,5,4,1,1,1,3,0,3,610
306460,1,1539,3,1,9,5,4,1,1,1,4,0,3,610
301416,1,1547,1,2,53,3,1,1,1,4,1,3,0,3380
301416,1,1547,3,2,27,5,1,1,1,6,1,3,0,3380
308733,1,1742,1,1,61,1,4,1,1,2,2,3,0,2250
308733,1,1742,2,2,64,1,1,1,1,4,1,3,0,2250
307792,1,1596,1,2,75,4,1,1,1,2,3,0,1,1170
309388,1,1444,1,1,50,2,4,1,3,2,1,2,0,2700
309388,1,1444,2,2,53,2,4,1,3,1,1,2,0,2700
309388,1,1444,3,1,21,5,4,1,1,5,3,0,3,2700
309388,1,1444,3,2,20,5,4,1,1,4,3,0,7,2700
309388,1,1444,3,2,15,5,4,1,1,3,3,0,3,2700
309388,1,1444,3,2,12,5,4,1,1,3,3,0,3,2700
306752,1,1902,1,2,30,3,4,1,1,4,1,3,0,544
306752,1,1902,3,1,5,5,4,2,1,7,4,0,5,544
307845,1,1895,1,1,32,2,1,1,1,2,1,3,0,4950
307845,1,1895,2,2,24,2,1,1,3,3,3,0,4,4950
307845,1,1895,3,1,6,5,1,2,1,1,4,0,3,4950
258417,1,1214,1,1,74,2,1,1,1,4,3,0,1,1507
258417,1,1214,2,2,73,2,1,1,1,4,3,0,1,1507
258417,1,1214,3,1,49,5,1,1,1,1,3,0,3,1507
157413,1,1435,1,1,40,2,4,1,1,2,1,3,0,3800
157413,1,1435,2,2,35,2,4,1,3,2,1,3,0,3800
157413,1,1435,3,2,7,5,4,1,1,1,4,0,3,3800
224628,1,1380,1,1,49,2,1,1,1,6,1,3,0,5000
224628,1,1380,2,2,46,2,1,1,1,5,3,0,7,5000
224628,1,1380,3,2,19,5,1,1,1,5,3,0,3,5000
224628,1,1380,3,2,15,5,1,1,1,3,3,0,3,5000
182416,1,1435,1,1,40,1,1,1,1,6,1,3,0,10500
182416,1,1435,2,2,31,1,1,1,1,6,3,0,4,10500
182416,1,1435,3,2,4,5,1,2,1,7,4,0,5,10500
216967,1,1201,1,2,56,3,2,1,3,4,1,2,0,600
265166,1,1293,3,1,12,5,1,1,1,1,3,0,3,2700
265166,1,1293,3,1,8,5,1,1,1,1,4,0,3,2700
265166,1,1293,1,2,33,5,4,1,3,3,1,2,0,2700
134484,2,1293,1,1,61,1,4,1,3,1,2,2,0,800
134484,2,1293,2,2,55,1,4,1,1,1,1,3,0,800
156375,1,1140,1,1,25,1,4,1,1,3,1,3,0,3050
156375,1,1140,2,2,30,1,1,1,1,3,1,3,0,3050
156375,1,1140,3,2,10,5,1,1,1,1,3,0,3,3050
156375,1,1140,3,1,8,5,1,1,1,1,4,0,3,3050
257122,1,1140,1,2,55,4,4,1,3,1,3,0,4,600
257122,1,1140,3,1,22,5,4,1,1,3,2,3,0,600
257122,1,1140,3,2,16,5,4,1,1,2,3,0,4,600
211054,1,1392,1,1,53,2,1,1,3,6,1,3,0,8500
211054,1,1392,2,2,47,2,1,1,1,4,3,0,7,8500
211054,1,1392,7,2,79,4,1,1,1,2,3,0,1,8500
211054,1,1392,3,2,23,5,1,1,1,5,3,0,3,8500
211054,1,1392,3,1,19,5,1,1,1,4,1,3,0,8500
275610,1,1330,1,2,76,5,1,1,2,2,1,3,0,1357
254801,1,1436,1,2,65,4,1,1,1,2,1,2,0,2940
254801,1,1436,3,2,40,3,1,1,1,4,1,2,0,2940
254801,1,1436,5,1,9,5,1,1,1,1,4,0,3,2940
235969,2,1554,1,2,30,3,9,1,2,6,1,3,0,720
235969,2,1554,6,2,66,4,1,1,1,1,3,0,1,720
235969,2,1554,8,1,39,3,1,1,1,6,1,3,0,720
235969,2,1554,3,2,14,5,9,1,1,1,3,0,3,720
235969,2,1554,3,1,20,5,9,1,1,1,3,0,3,720
282908,1,1512,1,1,31,3,4,1,1,2,1,3,0,3136
282908,1,1512,6,2,56,3,4,1,1,2,1,3,0,3136
282908,1,1512,8,1,22,5,4,1,1,2,1,3,0,3136
282908,1,1512,8,2,14,5,4,1,1,3,3,0,3,3136
282908,1,1512,3,1,8,5,4,1,1,1,4,0,3,3136
218274,1,1285,1,2,68,2,1,1,3,1,1,2,0,1700
218274,1,1285,2,1,66,2,1,1,3,2,3,0,1,1700
126118,1,1285,1,1,38,1,4,1,1,2,1,3,0,2395
126118,1,1285,2,2,30,1,4,1,1,2,1,3,0,2395
126118,1,1285,3,2,11,5,4,1,1,1,3,0,3,2395
126118,1,1285,3,2,5,5,4,1,1,7,4,0,5,2395
126118,1,1285,3,2,14,5,4,1,1,1,3,0,3,2395
126118,1,1285,3,1,9,5,4,1,1,1,4,0,3,2395
147495,2,1620,1,1,37,1,1,1,1,3,1,3,0,4100
147495,2,1620,2,2,31,1,1,1,1,4,1,3,0,4100
147495,2,1620,3,2,11,5,1,1,1,1,3,0,3,4100
147495,2,1620,3,2,2,5,1,2,1,7,4,0,5,4100
125669,1,1400,1,1,61,4,4,1,1,2,1,1,0,8500
125669,1,1400,3,1,14,5,4,1,1,3,3,0,3,8500
125669,1,1400,3,1,19,1,4,1,1,2,1,3,0,8500
125669,1,1400,4,2,21,1,4,1,1,2,3,0,4,8500
304906,1,1157,1,1,81,4,1,1,1,1,3,0,1,2000
301831,1,1421,1,1,38,2,2,1,3,3,1,1,0,3500
301831,1,1421,2,2,35,2,2,1,1,3,3,0,4,3500
301831,1,1421,3,2,17,5,2,1,1,3,3,0,3,3500
305087,1,1319,1,1,45,1,1,1,1,5,1,3,0,8000
305087,1,1319,2,2,28,1,1,1,1,5,2,3,0,8000
301470,1,1194,1,1,57,2,4,1,3,3,1,2,0,3600
301470,1,1194,2,2,56,2,4,1,3,2,2,3,0,3600
301470,1,1194,3,1,25,5,4,1,1,4,1,3,0,3600
307968,1,972,1,1,75,2,1,1,2,1,3,0,1,1800
307968,1,972,2,2,71,2,1,1,3,2,3,0,1,1800
307528,1,1124,1,2,79,4,1,1,1,4,3,0,1,11100
307528,1,1124,3,1,49,3,1,1,1,6,1,3,0,11100
307528,1,1124,5,2,26,5,1,1,2,6,1,2,0,11100
312345,1,1382,1,2,36,1,1,1,3,5,1,2,0,10000
312345,1,1382,2,1,39,1,1,1,1,5,1,3,0,10000
312345,1,1382,3,1,7,5,1,1,1,1,4,0,3,10000
286062,1,1114,1,2,55,3,4,1,1,4,1,3,0,1940
286062,1,1114,3,1,25,5,4,1,1,3,2,3,0,1940
286062,1,1114,6,2,82,4,1,1,3,2,3,0,1,1940
286062,1,1114,5,2,15,5,1,1,1,1,3,0,3,1940
139928,1,1164,1,1,75,2,1,1,1,2,3,0,1,5050
139928,1,1164,2,2,75,2,1,1,3,1,3,0,1,5050
258385,1,1638,1,1,39,2,1,1,1,2,1,3,0,3300
258385,1,1638,2,2,40,2,1,1,1,4,1,3,0,3300
258385,1,1638,3,1,12,5,1,1,1,1,3,0,3,3300
258385,1,1638,3,1,9,5,1,1,1,1,4,0,3,3300
230833,1,1428,1,1,56,2,1,1,1,6,1,3,0,16100
230833,1,1428,2,2,43,2,1,1,1,6,1,3,0,16100
230833,1,1428,3,2,14,5,1,1,1,3,3,0,3,16100
215207,1,1237,1,2,73,4,1,1,5,5,3,0,1,2100
245813,1,1329,1,2,58,4,1,1,3,2,1,3,0,5182
245813,1,1329,3,2,30,5,9,1,1,2,1,3,0,5182
245813,1,1329,5,1,12,5,4,1,1,1,3,0,3,5182
245813,1,1329,5,1,11,5,4,1,1,1,3,0,3,5182
245813,1,1329,5,2,2,5,4,2,1,7,4,0,5,5182
223629,1,1303,1,1,80,3,1,1,3,4,3,0,1,780
284915,1,1333,1,1,56,2,4,1,3,2,1,2,0,2288
284915,1,1333,3,1,29,5,4,1,1,4,2,3,0,2288
284915,1,1333,3,1,29,5,4,1,1,4,1,2,0,2288
284915,1,1333,3,1,15,5,4,1,1,3,3,0,3,2288
284915,1,1333,2,2,56,2,4,1,1,2,3,0,4,2288
154603,1,1166,1,1,65,1,1,1,5,4,1,3,0,9000
154603,1,1166,2,2,46,1,4,1,3,4,2,3,0,9000
154603,1,1166,3,1,22,5,4,1,1,4,1,3,0,9000
154603,1,1166,3,2,9,5,1,1,1,1,4,0,3,9000
154603,1,1166,3,2,24,5,1,1,1,4,1,3,0,9000
246159,1,1232,1,1,41,2,4,1,1,4,1,3,0,1676
246159,1,1232,2,2,40,2,4,1,1,3,1,3,0,1676
246159,1,1232,3,2,20,5,4,1,1,3,1,3,0,1676
246159,1,1232,3,2,15,5,4,1,1,3,3,0,3,1676
246159,1,1232,3,2,13,5,4,1,1,1,3,0,3,1676
246159,1,1232,3,2,10,5,4,1,1,1,3,0,3,1676
246159,1,1232,3,1,6,5,4,2,1,7,4,0,3,1676
246159,1,1232,5,1,2,5,4,2,1,7,4,0,5,1676
311537,1,1535,1,1,30,2,1,1,1,5,1,3,0,6750
311537,1,1535,2,2,36,2,1,1,1,4,3,0,4,6750
311537,1,1535,3,2,3,5,1,2,1,7,4,0,5,6750
300663,1,1524,1,1,45,1,1,1,1,5,1,3,0,8750
300663,1,1524,2,2,46,1,4,1,1,4,2,3,0,8750
300663,1,1524,3,1,23,5,1,1,1,4,1,3,0,8750
300663,1,1524,3,2,21,5,4,1,1,4,2,3,0,8750
300663,1,1524,3,1,4,5,4,2,1,7,4,0,5,8750
302754,1,1375,1,1,39,1,4,1,2,4,1,1,0,13150
302754,1,1375,2,2,41,1,4,1,1,2,1,1,0,13150
302754,1,1375,3,2,14,5,4,1,1,3,3,0,3,13150
302754,1,1375,9,1,4,5,1,2,1,7,4,0,5,13150
302754,1,1375,9,1,29,2,1,1,1,2,1,3,0,13150
302754,1,1375,9,2,21,2,1,1,1,3,1,3,0,13150
302754,1,1375,9,2,29,5,4,1,1,2,1,3,0,13150
304701,1,985,1,1,54,1,4,1,3,1,1,2,0,300
304701,1,985,2,2,64,1,4,1,3,1,3,0,4,300
304701,1,985,5,2,17,5,1,1,1,3,1,3,0,300
301892,1,985,1,1,27,1,4,1,1,3,1,3,0,2388
301892,1,985,2,2,27,1,4,1,1,3,3,0,4,2388
301892,1,985,3,2,10,5,4,1,1,1,3,0,3,2388
301892,1,985,3,2,7,5,4,1,1,1,4,0,3,2388
301892,1,985,3,1,-1,5,4,3,1,7,4,0,5,2388
309903,1,1212,1,2,84,4,1,1,3,2,3,0,1,800
306774,1,1030,1,1,83,2,1,1,3,2,3,0,1,2100
306774,1,1030,2,2,79,2,1,1,2,1,3,0,1,2100
308868,1,1030,1,2,70,4,1,1,3,2,3,0,1,5200
308868,1,1030,3,1,49,3,1,1,1,3,1,3,0,5200
308868,1,1030,5,2,27,5,4,1,1,4,1,3,0,5200
308868,1,1030,9,2,5,5,4,2,1,7,4,0,5,5200
307855,1,1276,1,1,87,3,1,1,3,4,3,0,1,1800
245170,1,1495,1,2,37,3,2,1,1,5,1,3,0,5300
245170,1,1495,3,1,4,5,2,1,1,7,4,0,5,5300
245170,1,1495,3,1,9,5,2,1,1,1,4,0,3,5300
167392,1,1193,1,2,71,2,1,1,5,2,3,0,1,1690
167392,1,1193,2,1,74,2,1,1,5,1,3,0,1,1690
245913,1,1613,1,1,36,2,1,1,1,4,1,3,0,4100
245913,1,1613,2,2,32,2,1,1,1,5,1,3,0,4100
245913,1,1613,3,1,10,5,1,1,1,1,3,0,3,4100
245913,1,1613,3,2,2,5,1,2,1,7,4,0,5,4100
230661,1,1268,1,2,76,4,1,1,1,2,3,0,1,686
272252,1,1227,1,1,75,5,1,1,2,3,3,0,1,900
141390,1,1324,1,1,53,1,1,1,3,3,1,3,0,4136
141390,1,1324,3,1,18,5,1,1,1,3,3,0,3,4136
141390,1,1324,2,2,41,1,4,1,1,2,1,3,0,4136
141390,1,1324,3,2,14,5,4,1,1,3,3,0,3,4136
141390,1,1324,3,1,10,5,4,1,1,1,3,0,3,4136
225434,1,1261,1,1,79,2,1,1,3,2,3,0,1,9550
225434,1,1261,2,2,68,2,1,1,3,2,1,3,0,9550
225434,1,1261,3,1,43,3,1,1,1,4,1,3,0,9550
225434,1,1261,5,1,17,5,1,1,1,3,3,0,3,9550
222265,1,1072,1,1,79,2,1,1,3,3,3,0,1,4320
222265,1,1072,2,2,80,2,1,1,3,3,3,0,1,4320
222265,1,1072,3,1,54,2,4,1,1,5,1,2,0,4320
222265,1,1072,4,2,54,2,4,1,1,5,2,0,0,4320
270439,1,1183,1,1,57,2,4,1,3,1,1,2,0,1180
270439,1,1183,2,2,45,2,4,1,1,2,1,3,0,1180
270439,1,1183,3,2,21,5,4,1,1,4,3,0,7,1180
270439,1,1183,3,1,12,5,4,1,1,1,3,0,3,1180
270439,1,1183,3,2,10,5,4,1,1,1,3,0,3,1180
273303,1,1183,1,1,29,1,4,1,1,2,1,3,0,2110
273303,1,1183,2,2,25,1,1,1,1,4,1,3,0,2110
273303,1,1183,3,1,5,5,1,2,1,7,4,0,5,2110
307279,1,1183,1,1,30,1,4,1,1,2,1,2,0,3040
307279,1,1183,2,2,22,1,4,1,1,2,3,0,4,3040
307279,1,1183,3,1,5,5,4,2,1,7,4,0,5,3040
307279,1,1183,3,2,-1,5,4,3,1,7,4,0,5,3040
303749,1,1683,1,2,41,2,1,1,1,4,3,0,4,4500
303749,1,1683,2,1,43,2,1,1,1,3,1,3,0,4500
303749,1,1683,3,1,4,5,1,2,1,7,4,0,5,4500
304596,1,1325,1,1,68,4,1,1,1,3,1,2,0,1890
306462,1,1218,1,2,49,3,1,1,1,3,2,0,0,3400
306462,1,1218,3,2,21,5,1,1,1,5,1,3,0,3400
306462,1,1218,3,2,13,5,1,1,1,3,3,0,3,3400
306462,1,1218,6,2,81,4,1,1,4,2,3,0,1,3400
305467,1,1341,1,2,52,4,4,1,1,3,1,3,0,4000
305467,1,1341,3,1,21,5,4,1,1,3,1,2,0,4000
305467,1,1341,3,1,18,5,4,1,1,3,1,3,0,4000
302924,1,1609,1,1,30,1,1,1,1,4,1,3,0,5300
302924,1,1609,2,2,32,1,1,1,1,4,3,0,4,5300
302924,1,1609,6,2,49,3,4,1,1,3,3,0,4,5300
302924,1,1609,8,1,22,5,4,1,1,4,1,3,0,5300
302924,1,1609,3,1,10,5,1,1,1,1,3,0,3,5300
302924,1,1609,3,1,8,5,1,1,1,1,4,0,3,5300
302924,1,1609,3,2,5,5,1,1,1,7,4,0,5,5300
302924,1,1609,3,2,2,5,1,2,1,7,4,0,5,5300
309512,1,1267,1,2,78,4,1,1,1,1,3,0,1,1275
308771,1,1607,1,1,60,2,4,1,5,1,1,2,0,7900
308771,1,1607,2,2,59,2,4,1,1,4,1,3,0,7900
308771,1,1607,3,2,33,2,1,1,1,4,1,3,0,7900
308771,1,1607,3,2,23,5,4,1,1,5,3,0,3,7900
308771,1,1607,3,1,18,5,4,1,1,4,3,0,7,7900
308771,1,1607,4,1,32,2,1,1,1,4,1,3,0,7900
310815,1,1447,1,2,73,4,1,1,2,1,3,0,1,6390
310815,1,1447,3,1,44,5,1,1,1,3,1,3,0,6390
310815,1,1447,5,1,17,5,1,1,1,3,3,0,3,6390
308006,1,1192,1,1,70,1,1,1,3,1,3,0,1,1650
308006,1,1192,2,2,66,1,1,1,2,1,3,0,1,1650
311177,1,1288,1,2,75,5,1,1,5,2,3,0,1,6500
311177,1,1288,3,1,52,3,1,1,1,2,1,3,0,6500
311242,1,1192,1,2,74,2,1,2,4,7,3,0,1,2280
311242,1,1192,2,1,73,2,1,2,4,7,3,0,1,2280
263731,1,1460,1,2,61,4,1,1,3,1,3,0,1,1650
191097,1,1738,1,1,40,2,2,1,1,3,1,2,0,4000
191097,1,1738,2,2,41,2,2,1,1,2,1,2,0,4000
191097,1,1738,3,1,10,5,2,1,1,1,3,0,3,4000
191097,1,1738,3,2,17,5,2,1,1,3,3,0,3,4000
226701,1,1277,1,1,68,2,1,1,5,2,3,0,1,3400
226701,1,1277,2,2,67,2,1,1,1,2,3,0,1,3400
219006,1,1688,1,2,46,3,4,1,1,2,3,0,4,1000
219006,1,1688,3,1,15,5,1,1,1,3,3,0,3,1000
219006,1,1688,3,2,11,5,1,1,1,1,3,0,3,1000
174660,1,1688,1,1,50,1,1,1,1,1,1,3,0,4900
174660,1,1688,2,2,43,1,1,1,1,1,1,3,0,4900
161225,1,1750,1,1,46,2,4,1,1,2,1,2,0,2550
161225,1,1750,2,2,46,2,4,1,3,3,1,3,0,2550
161225,1,1750,3,2,15,5,4,1,1,3,3,0,3,2550
161225,1,1750,3,1,18,5,4,1,1,3,1,3,0,2550
208764,1,1495,1,1,50,2,1,1,3,2,1,3,0,6240
208764,1,1495,2,2,46,2,1,1,1,2,1,3,0,6240
208764,1,1495,3,1,22,5,4,1,1,3,2,3,0,6240
208764,1,1495,3,1,20,1,4,1,1,3,2,3,0,6240
208764,1,1495,4,2,20,1,4,1,1,1,3,0,4,6240
208764,1,1495,5,1,3,5,4,2,1,7,4,0,5,6240
208764,1,1495,5,1,1,5,4,3,1,7,4,0,5,6240
190955,1,1495,1,1,27,1,4,1,3,4,1,3,0,1735
190955,1,1495,2,2,25,1,4,1,1,4,2,3,0,1735
190955,1,1495,3,1,6,5,4,1,1,1,4,0,3,1735
237632,1,1535,1,1,36,2,1,1,1,2,1,3,0,3800
237632,1,1535,2,2,38,2,1,1,1,3,3,0,4,3800
237632,1,1535,3,2,15,5,1,1,1,3,3,0,3,3800
237632,1,1535,3,2,13,5,1,1,1,3,3,0,3,3800
237632,1,1535,3,1,10,5,1,1,1,1,3,0,3,3800
237632,1,1535,3,2,6,5,1,1,1,1,4,0,3,3800
237632,1,1535,3,2,8,5,1,1,1,1,4,0,3,3800
175098,1,1342,1,1,54,2,4,1,1,2,1,2,0,1810
175098,1,1342,2,2,47,2,4,1,1,2,3,0,4,1810
175098,1,1342,3,2,27,5,4,1,1,1,3,0,4,1810
175098,1,1342,3,1,10,5,4,1,1,1,3,0,3,1810
175098,1,1342,3,2,8,5,4,1,1,1,4,0,3,1810
175098,1,1342,3,1,7,5,4,1,1,1,4,0,3,1810
175098,1,1342,3,1,2,5,4,2,1,7,4,0,5,1810
175098,1,1342,7,2,84,4,1,1,1,2,3,0,1,1810
234279,1,1547,1,2,64,4,1,1,4,2,3,0,1,3600
234279,1,1547,3,1,32,5,1,1,1,4,1,3,0,3600
234279,1,1547,5,2,11,5,1,1,1,1,3,0,3,3600
234279,1,1547,9,2,6,5,4,1,1,1,4,0,3,3600
181760,1,1493,1,1,25,5,1,1,1,4,1,3,0,2700
181760,1,1493,8,2,20,5,4,1,1,3,3,0,3,2700
185202,1,1338,1,1,73,2,1,1,1,2,3,0,1,1700
185202,1,1338,2,2,71,2,1,1,4,2,3,0,1,1700
301529,1,1568,1,2,44,1,4,1,1,3,3,0,4,3000
301529,1,1568,2,1,30,1,4,1,1,1,1,3,0,3000
301529,1,1568,3,1,14,5,1,1,1,3,3,0,3,3000
301529,1,1568,4,1,24,1,4,1,1,3,1,3,0,3000
301529,1,1568,3,2,22,1,4,1,1,4,3,0,7,3000
301529,1,1568,5,1,1,5,4,3,1,7,4,0,5,3000
306019,1,1435,1,1,50,2,1,1,1,3,1,3,0,4500
306019,1,1435,2,2,48,2,1,1,1,6,1,3,0,4500
306019,1,1435,3,2,3,5,1,2,1,7,4,0,5,4500
306671,1,1196,1,1,78,2,1,1,3,1,3,0,1,2786
306671,1,1196,2,2,72,2,1,1,3,2,3,0,1,2786
306671,1,1196,3,2,33,3,1,1,1,5,1,2,0,2786
306671,1,1196,5,1,15,5,4,1,1,3,3,0,3,2786
306671,1,1196,5,2,-1,5,1,3,1,7,4,0,5,2786
300772,1,1169,1,1,70,1,1,1,3,2,3,0,1,2900
300772,1,1169,2,2,72,1,1,1,4,2,3,0,1,2900
304303,1,1242,1,2,53,4,1,1,1,2,1,3,0,4310
304303,1,1242,4,1,24,1,4,1,1,3,2,3,0,4310
304303,1,1242,3,2,20,1,4,1,1,3,3,0,4,4310
304303,1,1242,5,1,1,5,4,3,1,7,4,0,5,4310
302691,1,1306,1,1,55,1,1,1,3,4,1,3,0,5100
302691,1,1306,2,2,52,1,1,1,1,4,1,3,0,5100
302691,1,1306,3,2,30,3,4,1,1,4,3,0,4,5100
302691,1,1306,5,2,8,5,1,1,1,1,4,0,3,5100
302691,1,1306,5,2,10,5,1,1,1,1,3,0,3,5100
305253,1,1574,1,1,35,1,4,1,1,3,1,2,0,1788
305253,1,1574,2,2,36,1,4,1,1,3,3,0,4,1788
305253,1,1574,3,2,17,5,4,1,1,3,3,0,3,1788
305253,1,1574,3,1,13,5,4,1,1,3,3,0,3,1788
305253,1,1574,3,1,5,5,4,2,1,7,4,0,5,1788
312576,1,2260,1,1,60,2,4,1,3,2,1,2,0,1000
312576,1,2260,2,2,51,2,4,1,3,1,3,0,4,1000
309038,1,1948,1,1,65,2,1,1,1,1,3,0,1,2300
309038,1,1948,2,2,65,2,1,1,3,1,3,0,1,2300
312333,1,2743,1,1,44,1,1,1,3,3,1,3,0,1900
312333,1,2743,2,2,44,1,1,1,1,2,3,0,4,1900
312333,1,2743,3,1,10,5,1,1,3,1,3,0,3,1900
312333,1,2743,3,1,4,5,1,2,1,7,4,0,5,1900
312133,1,1289,1,2,59,3,4,1,1,3,1,3,0,3300
312133,1,1289,3,2,21,3,4,1,1,3,3,0,7,3300
312133,1,1289,3,1,18,5,4,1,1,3,2,3,0,3300
312133,1,1289,3,1,16,5,4,1,1,3,3,0,3,3300
312133,1,1289,5,2,3,5,4,2,1,7,4,0,5,3300
312133,1,1289,5,2,-1,5,4,3,1,7,4,0,5,3300
312133,1,1289,3,2,27,2,4,1,1,3,3,0,4,3300
312133,1,1289,4,1,33,2,1,1,3,4,1,3,0,3300
312133,1,1289,5,2,11,5,4,1,1,1,3,0,3,3300
312133,1,1289,5,1,9,5,4,1,1,1,4,0,3,3300
312133,1,1289,5,2,8,5,4,1,1,1,4,0,3,3300
312133,1,1289,5,2,6,5,4,1,1,1,4,0,3,3300
312133,1,1289,5,2,2,5,4,2,1,7,4,0,5,3300
312133,1,1289,5,2,4,5,4,2,1,7,4,0,5,3300
